game,gameLabel,releaseDate,platformLabel,genreLabel,narrativeLocationLabel,periodLabel
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Microsoft Windows,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 3,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,macOS,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Xbox 360,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 4,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Microsoft Windows,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 3,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,macOS,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Microsoft Windows,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 3,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,macOS,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Xbox 360,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 4,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Microsoft Windows,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 3,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,macOS,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Microsoft Windows,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 3,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,macOS,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Xbox 360,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 4,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Microsoft Windows,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 3,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,macOS,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Microsoft Windows,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 3,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,macOS,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Xbox 360,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 4,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Microsoft Windows,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 3,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,macOS,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,Microsoft Windows,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,PlayStation 3,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,macOS,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,Xbox 360,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,PlayStation 4,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,Microsoft Windows,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,PlayStation 3,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,macOS,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Microsoft Windows,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 3,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,macOS,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Xbox 360,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 4,action-adventure game,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,Microsoft Windows,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,PlayStation 3,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2011-01-06T00:00:00Z,macOS,third-person shooter,Italy,2012
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,macOS,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Xbox 360,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,PlayStation 4,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-17T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,macOS,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Xbox 360,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,PlayStation 4,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-19T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,macOS,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Xbox 360,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 4,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2009-11-20T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,macOS,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Xbox 360,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 4,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-04T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,macOS,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Xbox 360,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 4,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-05T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,macOS,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Xbox 360,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 4,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Microsoft Windows,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 3,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,macOS,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Xbox 360,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 4,third-person shooter,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Microsoft Windows,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 3,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,macOS,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Xbox 360,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,PlayStation 4,stealth game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-03-09T00:00:00Z,Microsoft Windows,open world,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,Microsoft Windows,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,PlayStation 3,action-adventure game,Italy,16th century
http://www.wikidata.org/entity/Q211735,Assassin's Creed II,2010-10-01T00:00:00Z,macOS,action-adventure game,Italy,16th century
